# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.020000199999999779e+01 1.647361999999999993e+00 2.054439999999999877e-01 1.173130000000000066e-04 1.642792715062828535e+00 1.950176800167202074e-01 1.113840959951516228e-04
-4.010000200000000348e+01 1.645588000000000051e+00 2.043459999999999999e-01 1.172560000000000036e-04 1.641075669828641059e+00 1.945202904871843885e-01 1.116421426604068974e-04
-4.000000200000000206e+01 1.643785000000000052e+00 2.031910000000000105e-01 1.171640000000000051e-04 1.639350432285100911e+00 1.940226585076720300e-01 1.119012887174385861e-04
-3.990000200000000063e+01 1.641855999999999982e+00 2.020419999999999994e-01 1.170739999999999975e-04 1.637616919433812157e+00 1.935247473418483799e-01 1.121615201961935742e-04
-3.980000199999999921e+01 1.639863000000000071e+00 2.009789999999999910e-01 1.170320000000000003e-04 1.635875046942568467e+00 1.930265194116166927e-01 1.124228222886865930e-04
-3.970000199999999779e+01 1.637847999999999971e+00 1.999789999999999901e-01 1.170249999999999985e-04 1.634124729115249419e+00 1.925279362799461880e-01 1.126851793200517776e-04
-3.960000200000000348e+01 1.635828000000000060e+00 1.990210000000000035e-01 1.170410000000000065e-04 1.632365878860864594e+00 1.920289586333920329e-01 1.129485747187059923e-04
-3.950000200000000206e+01 1.633795000000000108e+00 1.980949999999999933e-01 1.170749999999999997e-04 1.630598407661727034e+00 1.915295462643201163e-01 1.132129909856079451e-04
-3.940000200000000063e+01 1.631768000000000107e+00 1.972009999999999874e-01 1.171270000000000053e-04 1.628822225540725421e+00 1.910296580528336174e-01 1.134784096625866904e-04
-3.930000199999999921e+01 1.629753999999999925e+00 1.963080000000000103e-01 1.171789999999999974e-04 1.627037241027664116e+00 1.905292519483872127e-01 1.137448112997074015e-04
-3.920000199999999779e+01 1.627736000000000072e+00 1.953999999999999904e-01 1.172209999999999946e-04 1.625243361124643959e+00 1.900282849511065741e-01 1.140121754216590972e-04
-3.910000200000000348e+01 1.625704999999999956e+00 1.944579999999999920e-01 1.172409999999999978e-04 1.623440491270458086e+00 1.895267130928004473e-01 1.142804804931299949e-04
-3.900000200000000206e+01 1.623559999999999892e+00 1.934770000000000101e-01 1.172370000000000026e-04 1.621628535303950791e+00 1.890244914176669733e-01 1.145497038831455805e-04
-3.890000200000000063e+01 1.621378999999999904e+00 1.926200000000000134e-01 1.173069999999999934e-04 1.619807395426343888e+00 1.885215739626979192e-01 1.148198218283432657e-04
-3.880000199999999921e+01 1.619234999999999980e+00 1.917719999999999980e-01 1.173810000000000066e-04 1.617976972162450622e+00 1.880179137377785414e-01 1.150908093951544942e-04
-3.870000199999999779e+01 1.617094000000000031e+00 1.909190000000000054e-01 1.174519999999999997e-04 1.616137164320782249e+00 1.875134627054846903e-01 1.153626404408655668e-04
-3.860000200000000348e+01 1.614937000000000067e+00 1.900290000000000035e-01 1.174989999999999943e-04 1.614287868952485994e+00 1.870081717605792115e-01 1.156352875735288326e-04
-3.850000200000000206e+01 1.612721000000000071e+00 1.891470000000000096e-01 1.175509999999999999e-04 1.612428981309090403e+00 1.865019907092084206e-01 1.159087221106944301e-04
-3.840000200000000063e+01 1.610487000000000002e+00 1.882850000000000079e-01 1.176140000000000025e-04 1.610560394799008144e+00 1.859948682478054782e-01 1.161829140369339842e-04
-3.830000199999999921e+01 1.608243000000000089e+00 1.874409999999999965e-01 1.176869999999999999e-04 1.608682000942770252e+00 1.854867519416959487e-01 1.164578319601230940e-04
-3.820000199999999779e+01 1.606004999999999905e+00 1.865670000000000106e-01 1.177409999999999964e-04 1.606793689326936114e+00 1.849775882034174201e-01 1.167334430664546954e-04
-3.810000200000000348e+01 1.603660000000000085e+00 1.856559999999999877e-01 1.177709999999999944e-04 1.604895347556650975e+00 1.844673222707565730e-01 1.170097130741528703e-04
-3.800000200000000206e+01 1.601266000000000078e+00 1.848760000000000125e-01 1.178829999999999960e-04 1.602986861206788571e+00 1.839558981844991448e-01 1.172866061858491855e-04
-3.790000200000000063e+01 1.598950000000000093e+00 1.841279999999999861e-01 1.180150000000000009e-04 1.601068113771653589e+00 1.834432587659178271e-01 1.175640850396011624e-04
-3.780000199999999921e+01 1.596659999999999968e+00 1.833440000000000070e-01 1.181239999999999959e-04 1.599138986613185320e+00 1.829293455939863255e-01 1.178421106585094970e-04
-3.770000199999999779e+01 1.594368999999999925e+00 1.825299999999999978e-01 1.182130000000000013e-04 1.597199358907614997e+00 1.824140989823360703e-01 1.181206423989069649e-04
-3.760000200000000348e+01 1.592081999999999997e+00 1.816820000000000102e-01 1.182789999999999970e-04 1.595249107590525739e+00 1.818974579559708427e-01 1.183996378970905803e-04
-3.750000200000000206e+01 1.589760999999999980e+00 1.807149999999999868e-01 1.182659999999999956e-04 1.593288107300270706e+00 1.813793602277318229e-01 1.186790530145531898e-04
-3.740000200000000063e+01 1.587291999999999925e+00 1.797670000000000101e-01 1.182649999999999934e-04 1.591316230319688829e+00 1.808597421745454792e-01 1.189588417816950168e-04
-3.730000199999999921e+01 1.584765999999999897e+00 1.788420000000000010e-01 1.182770000000000062e-04 1.589333346516065282e+00 1.803385388134478018e-01 1.192389563399712975e-04
-3.720000199999999779e+01 1.582192999999999961e+00 1.779769999999999963e-01 1.183289999999999982e-04 1.587339323279277181e+00 1.798156837774118610e-01 1.195193468824504629e-04
-3.710000200000000348e+01 1.579612999999999934e+00 1.771540000000000059e-01 1.184070000000000066e-04 1.585334025458074336e+00 1.792911092909880710e-01 1.197999615927481049e-04
-3.700000200000000206e+01 1.577040999999999915e+00 1.763520000000000088e-01 1.184990000000000050e-04 1.583317315294423100e+00 1.787647461457720355e-01 1.200807465823018014e-04
-3.690000200000000063e+01 1.574483999999999995e+00 1.755529999999999868e-01 1.185910000000000035e-04 1.581289052355861813e+00 1.782365236757231797e-01 1.203616458259592617e-04
-3.680000199999999921e+01 1.571944000000000008e+00 1.747070000000000012e-01 1.186520000000000017e-04 1.579249093465792342e+00 1.777063697323503777e-01 1.206426010958448259e-04
-3.670000199999999779e+01 1.569352000000000080e+00 1.738119999999999943e-01 1.186780000000000045e-04 1.577197292631651759e+00 1.771742106597861133e-01 1.209235518934734070e-04
-3.660000200000000348e+01 1.566713999999999940e+00 1.729140000000000121e-01 1.187010000000000007e-04 1.575133500970888445e+00 1.766399712697767077e-01 1.212044353800841988e-04
-3.650000200000000206e+01 1.564065000000000039e+00 1.719970000000000110e-01 1.187080000000000025e-04 1.573057566634677773e+00 1.761035748166039916e-01 1.214851863051567740e-04
-3.640000200000000063e+01 1.561403000000000096e+00 1.709890000000000021e-01 1.186520000000000017e-04 1.570969334729297673e+00 1.755649429719846610e-01 1.217657369330938906e-04
-3.630000199999999921e+01 1.558535999999999921e+00 1.698800000000000032e-01 1.185240000000000057e-04 1.568868647235099001e+00 1.750239957999540907e-01 1.220460169680265695e-04
-3.620000199999999779e+01 1.555563000000000029e+00 1.689329999999999998e-01 1.185069999999999955e-04 1.566755342922980798e+00 1.744806517317852856e-01 1.223259534767275091e-04
-3.610000200000000348e+01 1.552612000000000103e+00 1.679650000000000032e-01 1.184730000000000022e-04 1.564629257268304263e+00 1.739348275409700606e-01 1.226054708096020209e-04
-3.600000200000000206e+01 1.549577999999999900e+00 1.669710000000000083e-01 1.184190000000000058e-04 1.562490222362155734e+00 1.733864383182994739e-01 1.228844905197320895e-04
-3.590000200000000063e+01 1.546458000000000110e+00 1.659490000000000132e-01 1.183440000000000040e-04 1.560338066819876968e+00 1.728353974470905885e-01 1.231629312799554252e-04
-3.580000199999999921e+01 1.543164999999999898e+00 1.649079999999999990e-01 1.182529999999999942e-04 1.558172615686773010e+00 1.722816165785921450e-01 1.234407087979521591e-04
-3.570000199999999779e+01 1.539735000000000076e+00 1.640169999999999961e-01 1.182680000000000000e-04 1.555993690340918612e+00 1.717250056076293219e-01 1.237177357293306706e-04
-3.560000200000000348e+01 1.536321000000000048e+00 1.631930000000000047e-01 1.183300000000000004e-04 1.553801108392958819e+00 1.711654726485266620e-01 1.239939215886880165e-04
-3.550000200000000206e+01 1.532831999999999972e+00 1.623169999999999891e-01 1.183539999999999988e-04 1.551594683582819378e+00 1.706029240113712819e-01 1.242691726586395140e-04
-3.540000200000000063e+01 1.529190000000000049e+00 1.614170000000000049e-01 1.183589999999999962e-04 1.549374225673226579e+00 1.700372641786689898e-01 1.245433918968021905e-04
-3.530000199999999921e+01 1.525228999999999946e+00 1.606229999999999880e-01 1.184430000000000042e-04 1.547139540339940833e+00 1.694683957824610898e-01 1.248164788407316657e-04
-3.520000199999999779e+01 1.521206999999999976e+00 1.601400000000000046e-01 1.187559999999999994e-04 1.544890429058596526e+00 1.688962195819599388e-01 1.250883295108028452e-04
-3.510000200000000348e+01 1.517185000000000006e+00 1.597989999999999966e-01 1.191780000000000031e-04 1.542626688988052219e+00 1.683206344417875755e-01 1.253588363110456449e-04
-3.500000200000000206e+01 1.513158999999999921e+00 1.595920000000000116e-01 1.197020000000000001e-04 1.540348112850140172e+00 1.677415373108755992e-01 1.256278879279294606e-04
-3.490000200000000063e+01 1.509141000000000066e+00 1.594579999999999886e-01 1.202860000000000067e-04 1.538054488805705500e+00 1.671588232021301024e-01 1.258953692271233495e-04
-3.480000199999999921e+01 1.505047999999999941e+00 1.593529999999999947e-01 1.208979999999999934e-04 1.535745600326821947e+00 1.665723851729239424e-01 1.261611611482315188e-04
-3.470000199999999779e+01 1.500731999999999955e+00 1.594160000000000021e-01 1.216440000000000029e-04 1.533421226065084797e+00 1.659821143065307592e-01 1.264251405975413641e-04
-3.460000200000000348e+01 1.496475999999999917e+00 1.598110000000000086e-01 1.226499999999999997e-04 1.531081139715836148e+00 1.653878996945868374e-01 1.266871803388057937e-04
-3.450000200000000206e+01 1.492302999999999935e+00 1.602729999999999988e-01 1.237180000000000105e-04 1.528725109878232180e+00 1.647896284206858963e-01 1.269471488820938848e-04
-3.440000200000000063e+01 1.488064000000000053e+00 1.608370000000000077e-01 1.248750000000000131e-04 1.526352899911015637e+00 1.641871855452299855e-01 1.272049103707629972e-04
-3.430000199999999921e+01 1.483807000000000098e+00 1.615769999999999984e-01 1.261819999999999923e-04 1.523964267783874060e+00 1.635804540916407923e-01 1.274603244665942204e-04
-3.420000199999999779e+01 1.479527000000000037e+00 1.624549999999999883e-01 1.276109999999999951e-04 1.521558965924253659e+00 1.629693150340701391e-01 1.277132462331593253e-04
-3.410000200000000348e+01 1.475208000000000075e+00 1.634980000000000044e-01 1.291839999999999883e-04 1.519136741059509799e+00 1.623536472867422864e-01 1.279635260174907222e-04
-3.400000200000000206e+01 1.470790999999999960e+00 1.646950000000000081e-01 1.308969999999999904e-04 1.516697334054254220e+00 1.617333276950607135e-01 1.282110093301266332e-04
-3.390000200000000063e+01 1.466180999999999957e+00 1.662170000000000036e-01 1.328889999999999943e-04 1.514240479742777534e+00 1.611082310286521269e-01 1.284555367236410927e-04
